"idindividual1","year_month","Final_behaviour","total_duration","prop_duration","year","n_scans","n_behaviours"
"Pro",2022-09-01,"Self-scratching",80,0.0635424940428912,2022,1,5
"Pro",2022-09-01,"Walking",81,0.0643367752184273,2022,1,5
"Pro",2023-02-01,"Forage",221,0.263095238095238,2023,1,4
"Pro",2023-02-01,"Other",288,0.342857142857143,2023,1,4
"Pro",2023-02-01,"Resting",239,0.28452380952381,2023,1,4
"Pro",2023-02-01,"Self-scratching",92,0.10952380952381,2023,1,4
"Pro",2023-04-01,"Forage",977,0.408957722896609,2023,2,6
"Pro",2023-04-01,"Other",152,0.0636249476768522,2023,2,6
"Pro",2023-04-01,"Resting",666,0.278777731268313,2023,2,6
"Pro",2023-04-01,"Self-scratching",132,0.0552532440351612,2023,2,6
"Pro",2023-04-01,"Sleeping",432,0.180828798660527,2023,2,6
"Pro",2023-04-01,"Walking",30,0.0125575554625366,2023,2,6
"Pro",2023-05-01,"Forage",171,0.0478187919463087,2023,3,6
"Pro",2023-05-01,"Other",194,0.0542505592841163,2023,3,6
"Pro",2023-05-01,"Resting",1892,0.529082774049217,2023,3,6
"Pro",2023-05-01,"Self-scratching",77,0.0215324384787472,2023,3,6
"Pro",2023-05-01,"Sleeping",826,0.230984340044743,2023,3,6
"Pro",2023-05-01,"Walking",416,0.116331096196868,2023,3,6
"Pro",2023-06-01,"Forage",1234,0.190638034914259,2023,6,8
"Pro",2023-06-01,"Grooming actor",531,0.0820330604047582,2023,6,8
"Pro",2023-06-01,"Grooming receiver",262,0.0404758226479221,2023,6,8
"Pro",2023-06-01,"Other",790,0.122045419434574,2023,6,8
"Pro",2023-06-01,"Resting",3099,0.478757917503476,2023,6,8
"Pro",2023-06-01,"Running",29,0.00448014830835779,2023,6,8
"Pro",2023-06-01,"Self-scratching",434,0.0670477367526649,2023,6,8
"Pro",2023-06-01,"Walking",94,0.0145218600339873,2023,6,8
"Pro",2023-07-01,"Forage",1915,0.462895818225767,2023,4,8
"Pro",2023-07-01,"Grooming actor",19,0.00459270002417211,2023,4,8
"Pro",2023-07-01,"Grooming receiver",81,0.0195794053662074,2023,4,8
"Pro",2023-07-01,"Other",110,0.0265893159294175,2023,4,8
"Pro",2023-07-01,"Resting",406,0.0981387478849408,2023,4,8
"Pro",2023-07-01,"Self-scratching",531,0.128353879622915,2023,4,8
"Pro",2023-07-01,"Sleeping",931,0.225042301184433,2023,4,8
"Pro",2023-07-01,"Walking",144,0.0348078317621465,2023,4,8
"Pro",2023-09-01,"Forage",887,0.744127516778524,2023,1,4
"Pro",2023-09-01,"Resting",141,0.118288590604027,2023,1,4
"Pro",2023-09-01,"Self-scratching",127,0.106543624161074,2023,1,4
"Pro",2023-09-01,"Walking",37,0.0310402684563758,2023,1,4
"Pru",2022-06-01,"Forage",1132,0.943333333333333,2022,1,4
"Pru",2022-06-01,"Other",7,0.00583333333333333,2022,1,4
"Pru",2022-06-01,"Resting",56,0.0466666666666667,2022,1,4
"Pru",2022-06-01,"Self-scratching",5,0.00416666666666667,2022,1,4
"Rat",2022-06-01,"Forage",1287,0.607935758148323,2022,2,5
"Rat",2022-06-01,"Other",49,0.0231459612659424,2022,2,5
"Rat",2022-06-01,"Resting",565,0.266887104393009,2022,2,5
"Rat",2022-06-01,"Running",23,0.0108644307982995,2022,2,5
"Rat",2022-06-01,"Walking",193,0.0911667453944261,2022,2,5
"Rat",2022-07-01,"Forage",5134,0.59188379063869,2022,8,8
"Rat",2022-07-01,"Grooming actor",253,0.0291676273922066,2022,8,8
"Rat",2022-07-01,"Grooming receiver",789,0.0909614941203597,2022,8,8
"Rat",2022-07-01,"Other",447,0.0515333179617247,2022,8,8
"Rat",2022-07-01,"Resting",1445,0.166589808623472,2022,8,8
"Rat",2022-07-01,"Running",36,0.0041503343324879,2022,8,8
"Rat",2022-07-01,"Self-scratching",209,0.0240949965413881,2022,8,8
"Rat",2022-07-01,"Walking",361,0.0416186303896703,2022,8,8
"Rat",2022-08-01,"Forage",1417,0.640886476707372,2022,2,6
"Rat",2022-08-01,"Other",41,0.018543645409317,2022,2,6
"Rat",2022-08-01,"Resting",307,0.138851198552691,2022,2,6
"Rat",2022-08-01,"Running",17,0.00768882858435097,2022,2,6
"Rat",2022-08-01,"Self-scratching",21,0.00949796472184532,2022,2,6
"Rat",2022-08-01,"Walking",408,0.184531886024423,2022,2,6
"Rat",2022-09-01,"Forage",2404,0.412774725274725,2022,5,8
"Rat",2022-09-01,"Grooming actor",61,0.0104739010989011,2022,5,8
"Rat",2022-09-01,"Grooming receiver",10,0.00171703296703297,2022,5,8
"Rat",2022-09-01,"Other",82,0.0140796703296703,2022,5,8
"Rat",2022-09-01,"Resting",1986,0.341002747252747,2022,5,8
"Rat",2022-09-01,"Running",24,0.00412087912087912,2022,5,8
"Rat",2022-09-01,"Self-scratching",1077,0.184924450549451,2022,5,8
"Rat",2022-09-01,"Walking",180,0.0309065934065934,2022,5,8
"Rat",2022-10-01,"Forage",1634,0.389604196471149,2022,4,7
"Rat",2022-10-01,"Grooming actor",95,0.0226514067715784,2022,4,7
"Rat",2022-10-01,"Other",435,0.103719599427754,2022,4,7
"Rat",2022-10-01,"Resting",1285,0.306390081068193,2022,4,7
"Rat",2022-10-01,"Running",11,0.00262279446828803,2022,4,7
"Rat",2022-10-01,"Self-scratching",401,0.0956127801621364,2022,4,7
"Rat",2022-10-01,"Walking",333,0.0793991416309013,2022,4,7
"Rat",2022-11-01,"Forage",729,0.319176882661997,2022,2,6
"Rat",2022-11-01,"Other",167,0.0731173380035026,2022,2,6
"Rat",2022-11-01,"Resting",985,0.431260945709282,2022,2,6
"Rat",2022-11-01,"Running",13,0.00569176882661997,2022,2,6
"Rat",2022-11-01,"Self-scratching",105,0.0459719789842382,2022,2,6
"Rat",2022-11-01,"Walking",285,0.124781085814361,2022,2,6
"Rat",2022-12-01,"Forage",1458,0.479921000658328,2022,3,6
"Rat",2022-12-01,"Other",327,0.107636603028308,2022,3,6
"Rat",2022-12-01,"Resting",605,0.199144173798552,2022,3,6
"Rat",2022-12-01,"Running",4,0.00131665569453588,2022,3,6
"Rat",2022-12-01,"Self-scratching",519,0.17083607636603,2022,3,6
"Rat",2022-12-01,"Walking",125,0.0411454904542462,2022,3,6
"Rat",2023-04-01,"Forage",972,0.398523985239852,2023,3,5
"Rat",2023-04-01,"Other",53,0.021730217302173,2023,3,5
"Rat",2023-04-01,"Resting",1261,0.517015170151702,2023,3,5
"Rat",2023-04-01,"Self-scratching",56,0.022960229602296,2023,3,5
"Rat",2023-04-01,"Walking",97,0.039770397703977,2023,3,5
"Rat",2023-05-01,"Resting",30,0.272727272727273,2023,1,2
"Rat",2023-05-01,"Walking",80,0.727272727272727,2023,1,2
"Rat",2023-06-01,"Forage",2166,0.444216570959803,2023,5,7
"Rat",2023-06-01,"Grooming receiver",165,0.0338392124692371,2023,5,7
"Rat",2023-06-01,"Other",133,0.0272764561115669,2023,5,7
"Rat",2023-06-01,"Resting",1884,0.386382280557834,2023,5,7
"Rat",2023-06-01,"Running",6,0.00123051681706317,2023,5,7
"Rat",2023-06-01,"Self-scratching",299,0.0613207547169811,2023,5,7
"Rat",2023-06-01,"Walking",223,0.0457342083675144,2023,5,7
"Rat",2023-07-01,"Grooming receiver",28,0.166666666666667,2023,1,4
"Rat",2023-07-01,"Other",64,0.380952380952381,2023,1,4
"Rat",2023-07-01,"Resting",60,0.357142857142857,2023,1,4
"Rat",2023-07-01,"Self-scratching",16,0.0952380952380952,2023,1,4
"Rat",2023-08-01,"Forage",237,0.269318181818182,2023,2,6
"Rat",2023-08-01,"Grooming receiver",71,0.0806818181818182,2023,2,6
"Rat",2023-08-01,"Other",33,0.0375,2023,2,6
"Rat",2023-08-01,"Resting",327,0.371590909090909,2023,2,6
"Rat",2023-08-01,"Self-scratching",77,0.0875,2023,2,6
"Rat",2023-08-01,"Walking",135,0.153409090909091,2023,2,6
"Rat",2023-09-01,"Forage",1382,0.609347442680776,2023,2,6
"Rat",2023-09-01,"Other",103,0.0454144620811287,2023,2,6
"Rat",2023-09-01,"Resting",688,0.303350970017637,2023,2,6
"Rat",2023-09-01,"Running",3,0.00132275132275132,2023,2,6
"Rat",2023-09-01,"Self-scratching",37,0.0163139329805996,2023,2,6
"Rat",2023-09-01,"Walking",55,0.0242504409171076,2023,2,6
"Sey",2022-06-01,"Forage",1597,0.516995791518291,2022,3,7
"Sey",2022-06-01,"Grooming actor",138,0.0446746519909356,2022,3,7
"Sey",2022-06-01,"Grooming receiver",364,0.117837487860149,2022,3,7
"Sey",2022-06-01,"Other",100,0.0323729362253156,2022,3,7
"Sey",2022-06-01,"Resting",527,0.170605373907413,2022,3,7
"Sey",2022-06-01,"Self-scratching",133,0.0430560051796698,2022,3,7
"Sey",2022-06-01,"Walking",230,0.074457753318226,2022,3,7
"Sey",2022-07-01,"Forage",3717,0.452961247867414,2022,7,8
"Sey",2022-07-01,"Grooming actor",57,0.00694613697294662,2022,7,8
"Sey",2022-07-01,"Grooming receiver",1156,0.140872532293444,2022,7,8
"Sey",2022-07-01,"Other",921,0.112234950036559,2022,7,8
"Sey",2022-07-01,"Resting",1315,0.1602485985864,2022,7,8
"Sey",2022-07-01,"Running",42,0.00511820619059225,2022,7,8
"Sey",2022-07-01,"Self-scratching",83,0.0101145503290275,2022,7,8
"Sey",2022-07-01,"Walking",915,0.111503777723617,2022,7,8
"Sey",2022-08-01,"Forage",623,0.109857168047963,2022,5,8
"Sey",2022-08-01,"Grooming actor",403,0.0710633045318286,2022,5,8
"Sey",2022-08-01,"Grooming receiver",1380,0.243343325692118,2022,5,8
"Sey",2022-08-01,"Other",1360,0.239816610827015,2022,5,8
"Sey",2022-08-01,"Resting",1662,0.293070005290072,2022,5,8
"Sey",2022-08-01,"Running",3,0.000529007229765473,2022,5,8
"Sey",2022-08-01,"Self-scratching",60,0.0105801445953095,2022,5,8
"Sey",2022-08-01,"Walking",180,0.0317404337859284,2022,5,8
"Sey",2022-09-01,"Forage",1094,0.229735405291894,2022,4,8
"Sey",2022-09-01,"Grooming actor",177,0.0371692566148677,2022,4,8
"Sey",2022-09-01,"Grooming receiver",584,0.122637547249055,2022,4,8
"Sey",2022-09-01,"Other",596,0.125157496850063,2022,4,8
"Sey",2022-09-01,"Resting",895,0.187946241075178,2022,4,8
"Sey",2022-09-01,"Self-scratching",62,0.0130197396052079,2022,4,8
"Sey",2022-09-01,"Sleeping",1107,0.232465350692986,2022,4,8
"Sey",2022-09-01,"Walking",247,0.0518689626207476,2022,4,8
"Sey",2022-10-01,"Forage",3231,0.675658720200753,2022,5,6
"Sey",2022-10-01,"Other",99,0.020702634880803,2022,5,6
"Sey",2022-10-01,"Resting",1077,0.225219573400251,2022,5,6
"Sey",2022-10-01,"Running",39,0.0081555834378921,2022,5,6
"Sey",2022-10-01,"Self-scratching",49,0.0102467586783772,2022,5,6
"Sey",2022-10-01,"Walking",287,0.0600167294019239,2022,5,6
"Sey",2022-11-01,"Forage",2693,0.339939409240091,2022,7,9
"Sey",2022-11-01,"Grooming actor",70,0.00883615248674577,2022,7,9
"Sey",2022-11-01,"Grooming receiver",513,0.0647563746528654,2022,7,9
"Sey",2022-11-01,"Other",677,0.0854582176218127,2022,7,9
"Sey",2022-11-01,"Resting",2421,0.305604645291593,2022,7,9
"Sey",2022-11-01,"Running",159,0.020070689219894,2022,7,9
"Sey",2022-11-01,"Self-scratching",256,0.0323150719515274,2022,7,9
"Sey",2022-11-01,"Sleeping",424,0.0535218379197172,2022,7,9
"Sey",2022-11-01,"Walking",709,0.0894976016157536,2022,7,9
"Sey",2022-12-01,"Forage",1078,0.237079393006378,2022,4,7
"Sey",2022-12-01,"Other",243,0.0534418297778755,2022,4,7
"Sey",2022-12-01,"Resting",2119,0.466021552672091,2022,4,7
"Sey",2022-12-01,"Running",46,0.0101165603694744,2022,4,7
"Sey",2022-12-01,"Self-scratching",339,0.0745546514185177,2022,4,7
"Sey",2022-12-01,"Sleeping",251,0.0552012315812624,2022,4,7
"Sey",2022-12-01,"Walking",471,0.103584781174401,2022,4,7
"Sey",2023-01-01,"Forage",1060,0.432829726418947,2023,2,6
"Sey",2023-01-01,"Other",951,0.3883217639853,2023,2,6
"Sey",2023-01-01,"Resting",208,0.0849326255614537,2023,2,6
"Sey",2023-01-01,"Self-scratching",22,0.00898325847284606,2023,2,6
"Sey",2023-01-01,"Sleeping",198,0.0808493262556145,2023,2,6
"Sey",2023-01-01,"Walking",10,0.00408329930583912,2023,2,6
"Sey",2023-02-01,"Grooming receiver",581,0.24258872651357,2023,2,6
"Sey",2023-02-01,"Other",283,0.118162839248434,2023,2,6
"Sey",2023-02-01,"Resting",1270,0.53027139874739,2023,2,6
"Sey",2023-02-01,"Self-scratching",104,0.0434237995824635,2023,2,6
"Sey",2023-02-01,"Sleeping",75,0.0313152400835073,2023,2,6
"Sey",2023-02-01,"Walking",82,0.0342379958246347,2023,2,6
"Sey",2023-03-01,"Forage",3541,0.491668980838656,2023,6,7
"Sey",2023-03-01,"Grooming receiver",366,0.0508192168841988,2023,6,7
"Sey",2023-03-01,"Other",88,0.0122188281033046,2023,6,7
"Sey",2023-03-01,"Resting",2772,0.384893085254096,2023,6,7
"Sey",2023-03-01,"Running",16,0.00222160510969175,2023,6,7
"Sey",2023-03-01,"Self-scratching",59,0.00819216884198834,2023,6,7
"Sey",2023-03-01,"Walking",360,0.0499861149680644,2023,6,7
"Sey",2023-04-01,"Forage",5386,0.634318690378047,2023,8,7
"Sey",2023-04-01,"Grooming receiver",188,0.0221410905664822,2023,8,7
"Sey",2023-04-01,"Other",530,0.0624190319161465,2023,8,7
"Sey",2023-04-01,"Resting",1855,0.218466611706513,2023,8,7
"Sey",2023-04-01,"Running",68,0.00800847956659993,2023,8,7
"Sey",2023-04-01,"Self-scratching",54,0.006359674949947,2023,8,7
"Sey",2023-04-01,"Walking",410,0.0482864209162643,2023,8,7
"Sey",2023-05-01,"Forage",4833,0.517562647247805,2023,8,8
"Sey",2023-05-01,"Grooming actor",457,0.0489398158063825,2023,8,8
"Sey",2023-05-01,"Grooming receiver",653,0.0699293210537588,2023,8,8
"Sey",2023-05-01,"Other",457,0.0489398158063825,2023,8,8
"Sey",2023-05-01,"Resting",2015,0.215784964660527,2023,8,8
"Sey",2023-05-01,"Running",124,0.0132790747483401,2023,8,8
"Sey",2023-05-01,"Self-scratching",58,0.0062111801242236,2023,8,8
"Sey",2023-05-01,"Walking",741,0.0793531805525809,2023,8,8
"Sey",2023-06-01,"Forage",3188,0.430345572354212,2023,7,7
"Sey",2023-06-01,"Grooming receiver",172,0.0232181425485961,2023,7,7
"Sey",2023-06-01,"Other",987,0.1332343412527,2023,7,7
"Sey",2023-06-01,"Resting",2411,0.325458963282937,2023,7,7
"Sey",2023-06-01,"Running",32,0.00431965442764579,2023,7,7
"Sey",2023-06-01,"Self-scratching",286,0.0386069114470842,2023,7,7
"Sey",2023-06-01,"Walking",332,0.0448164146868251,2023,7,7
"Sey",2023-07-01,"Forage",2615,0.54649947753396,2023,4,6
"Sey",2023-07-01,"Other",207,0.0432601880877743,2023,4,6
"Sey",2023-07-01,"Resting",1240,0.25914315569488,2023,4,6
"Sey",2023-07-01,"Running",81,0.0169278996865204,2023,4,6
"Sey",2023-07-01,"Self-scratching",155,0.03239289446186,2023,4,6
"Sey",2023-07-01,"Walking",487,0.101776384535005,2023,4,6
"Sey",2023-08-01,"Forage",2986,0.435594456601021,2023,5,9
"Sey",2023-08-01,"Grooming actor",563,0.0821298322392414,2023,5,9
"Sey",2023-08-01,"Grooming receiver",616,0.0898614150255288,2023,5,9
"Sey",2023-08-01,"Other",654,0.0954048140043764,2023,5,9
"Sey",2023-08-01,"Resting",1677,0.244638949671772,2023,5,9
"Sey",2023-08-01,"Running",25,0.00364697301239971,2023,5,9
"Sey",2023-08-01,"Self-scratching",74,0.0107950401167031,2023,5,9
"Sey",2023-08-01,"Sleeping",76,0.0110867979576951,2023,5,9
"Sey",2023-08-01,"Walking",184,0.0268417213712619,2023,5,9
"Sey",2023-09-01,"Forage",3161,0.427682316330672,2023,7,8
"Sey",2023-09-01,"Grooming actor",11,0.00148829657691787,2023,7,8
"Sey",2023-09-01,"Grooming receiver",53,0.00717088350696793,2023,7,8
"Sey",2023-09-01,"Other",759,0.102692463807333,2023,7,8
"Sey",2023-09-01,"Resting",2504,0.338790420782032,2023,7,8
"Sey",2023-09-01,"Running",14,0.00189419564335002,2023,7,8
"Sey",2023-09-01,"Self-scratching",200,0.0270599377621431,2023,7,8
"Sey",2023-09-01,"Walking",689,0.0932214855905831,2023,7,8
"Sho",2022-06-01,"Forage",2290,0.370490211939816,2022,5,9
"Sho",2022-06-01,"Grooming actor",96,0.0155314674000971,2022,5,9
"Sho",2022-06-01,"Grooming receiver",313,0.0506390551690665,2022,5,9
"Sho",2022-06-01,"Other",1592,0.25756350105161,2022,5,9
"Sho",2022-06-01,"Resting",1360,0.220029121501375,2022,5,9
"Sho",2022-06-01,"Running",27,0.0043682252062773,2022,5,9
"Sho",2022-06-01,"Self-scratching",215,0.0347840155314674,2022,5,9
"Sho",2022-06-01,"Sleeping",30,0.00485358356253033,2022,5,9
"Sho",2022-06-01,"Walking",258,0.0417408186377609,2022,5,9
"Sho",2022-07-01,"Forage",4758,0.672889266016122,2022,6,8
"Sho",2022-07-01,"Grooming actor",62,0.00876820817423278,2022,6,8
"Sho",2022-07-01,"Grooming receiver",168,0.0237590156979211,2022,6,8
"Sho",2022-07-01,"Other",350,0.0494979493706689,2022,6,8
"Sho",2022-07-01,"Resting",669,0.0946117946542215,2022,6,8
"Sho",2022-07-01,"Running",38,0.00537406307452977,2022,6,8
"Sho",2022-07-01,"Self-scratching",81,0.0114552397114977,2022,6,8
"Sho",2022-07-01,"Walking",945,0.133644463300806,2022,6,8
"Sho",2022-08-01,"Forage",449,0.184242921624949,2022,2,7
"Sho",2022-08-01,"Grooming receiver",120,0.0492408699220353,2022,2,7
"Sho",2022-08-01,"Other",383,0.157160443167829,2022,2,7
"Sho",2022-08-01,"Resting",1169,0.47968814115716,2022,2,7
"Sho",2022-08-01,"Running",67,0.027492819039803,2022,2,7
"Sho",2022-08-01,"Self-scratching",88,0.0361099712761592,2022,2,7
"Sho",2022-08-01,"Walking",161,0.066064833812064,2022,2,7
"Sho",2022-09-01,"Forage",1476,0.25642807505212,2022,5,9
"Sho",2022-09-01,"Grooming actor",199,0.0345726198749131,2022,5,9
"Sho",2022-09-01,"Grooming receiver",260,0.0451702571230021,2022,5,9
"Sho",2022-09-01,"Other",318,0.0552466990965949,2022,5,9
"Sho",2022-09-01,"Resting",2606,0.452744961779013,2022,5,9
"Sho",2022-09-01,"Running",7,0.00121612230715775,2022,5,9
"Sho",2022-09-01,"Self-scratching",279,0.0484711605281445,2022,5,9
"Sho",2022-09-01,"Sleeping",88,0.0152883947185546,2022,5,9
"Sho",2022-09-01,"Walking",523,0.0908617095205003,2022,5,9
"Sho",2022-10-01,"Grooming receiver",128,0.104746317512275,2022,1,5
"Sho",2022-10-01,"Other",70,0.0572831423895254,2022,1,5
"Sho",2022-10-01,"Resting",310,0.253682487725041,2022,1,5
"Sho",2022-10-01,"Self-scratching",404,0.330605564648118,2022,1,5
"Sho",2022-10-01,"Sleeping",310,0.253682487725041,2022,1,5
"Sho",2022-11-01,"Forage",4527,0.431677314770668,2022,9,9
"Sho",2022-11-01,"Grooming actor",182,0.0173548202536474,2022,9,9
"Sho",2022-11-01,"Grooming receiver",131,0.0124916563364165,2022,9,9
"Sho",2022-11-01,"Other",657,0.0626489939925622,2022,9,9
"Sho",2022-11-01,"Resting",2897,0.276246781729761,2022,9,9
"Sho",2022-11-01,"Running",94,0.00896347859254315,2022,9,9
"Sho",2022-11-01,"Self-scratching",891,0.0849623343186803,2022,9,9
"Sho",2022-11-01,"Sleeping",576,0.0549251454181367,2022,9,9
"Sho",2022-11-01,"Walking",532,0.0507294745875846,2022,9,9
"Sho",2022-12-01,"Forage",628,0.230205278592375,2022,3,8
"Sho",2022-12-01,"Grooming actor",138,0.0505865102639296,2022,3,8
"Sho",2022-12-01,"Grooming receiver",221,0.0810117302052786,2022,3,8
"Sho",2022-12-01,"Other",91,0.0333577712609971,2022,3,8
"Sho",2022-12-01,"Resting",1137,0.416788856304985,2022,3,8
"Sho",2022-12-01,"Self-scratching",99,0.0362903225806452,2022,3,8
"Sho",2022-12-01,"Sleeping",396,0.145161290322581,2022,3,8
"Sho",2022-12-01,"Walking",18,0.00659824046920821,2022,3,8
"Sho",2023-01-01,"Forage",1319,0.606436781609195,2023,2,6
"Sho",2023-01-01,"Other",77,0.0354022988505747,2023,2,6
"Sho",2023-01-01,"Resting",577,0.265287356321839,2023,2,6
"Sho",2023-01-01,"Running",6,0.00275862068965517,2023,2,6
"Sho",2023-01-01,"Self-scratching",111,0.0510344827586207,2023,2,6
"Sho",2023-01-01,"Walking",85,0.0390804597701149,2023,2,6
"Sho",2023-02-01,"Forage",470,0.137346580946815,2023,3,6
"Sho",2023-02-01,"Grooming receiver",220,0.0642898889538282,2023,3,6
"Sho",2023-02-01,"Other",304,0.0888369374634717,2023,3,6
"Sho",2023-02-01,"Resting",1710,0.499707773232028,2023,3,6
"Sho",2023-02-01,"Self-scratching",668,0.19520748100526,2023,3,6
"Sho",2023-02-01,"Walking",50,0.0146113383985973,2023,3,6
"Sho",2023-03-01,"Forage",1205,0.203272604588394,2023,5,8
"Sho",2023-03-01,"Grooming actor",196,0.0330634278002699,2023,5,8
"Sho",2023-03-01,"Other",642,0.1082995951417,2023,5,8
"Sho",2023-03-01,"Resting",3494,0.58940620782726,2023,5,8
"Sho",2023-03-01,"Running",5,0.000843454790823212,2023,5,8
"Sho",2023-03-01,"Self-scratching",339,0.0571862348178138,2023,5,8
"Sho",2023-03-01,"Sleeping",20,0.00337381916329285,2023,5,8
"Sho",2023-03-01,"Walking",27,0.00455465587044534,2023,5,8
"Sho",2023-04-01,"Forage",1577,0.286466848319709,2023,5,7
"Sho",2023-04-01,"Grooming actor",761,0.138237965485922,2023,5,7
"Sho",2023-04-01,"Grooming receiver",515,0.0935513169845595,2023,5,7
"Sho",2023-04-01,"Other",556,0.100999091734787,2023,5,7
"Sho",2023-04-01,"Resting",1813,0.329336966394187,2023,5,7
"Sho",2023-04-01,"Self-scratching",113,0.0205267938237965,2023,5,7
"Sho",2023-04-01,"Walking",170,0.0308810172570391,2023,5,7
"Sho",2023-05-01,"Forage",7219,0.621149543968336,2023,11,8
"Sho",2023-05-01,"Grooming receiver",25,0.0021510927551196,2023,11,8
"Sho",2023-05-01,"Other",1047,0.0900877645844089,2023,11,8
"Sho",2023-05-01,"Resting",2323,0.199879538805713,2023,11,8
"Sho",2023-05-01,"Running",67,0.00576492858372053,2023,11,8
"Sho",2023-05-01,"Self-scratching",482,0.0414730683187059,2023,11,8
"Sho",2023-05-01,"Sleeping",10,0.00086043710204784,2023,11,8
"Sho",2023-05-01,"Walking",449,0.038633625881948,2023,11,8
"Sho",2023-06-01,"Forage",2379,0.251905972045743,2023,8,8
"Sho",2023-06-01,"Grooming actor",112,0.0118593816179585,2023,8,8
"Sho",2023-06-01,"Grooming receiver",59,0.00624735281660313,2023,8,8
"Sho",2023-06-01,"Other",883,0.0934985175772978,2023,8,8
"Sho",2023-06-01,"Resting",4619,0.489093604404913,2023,8,8
"Sho",2023-06-01,"Running",168,0.0177890724269377,2023,8,8
"Sho",2023-06-01,"Self-scratching",698,0.0739093604404913,2023,8,8
"Sho",2023-06-01,"Walking",526,0.0556967386700551,2023,8,8
"Sho",2023-07-01,"Forage",3765,0.389913007456504,2023,8,6
"Sho",2023-07-01,"Other",805,0.0833678541839271,2023,8,6
"Sho",2023-07-01,"Resting",4436,0.45940347970174,2023,8,6
"Sho",2023-07-01,"Running",27,0.00279618889809445,2023,8,6
"Sho",2023-07-01,"Self-scratching",365,0.0378003314001657,2023,8,6
"Sho",2023-07-01,"Walking",258,0.0267191383595692,2023,8,6
"Sho",2023-08-01,"Forage",2481,0.263571656220121,2023,8,9
"Sho",2023-08-01,"Grooming actor",215,0.0228407521512801,2023,8,9
"Sho",2023-08-01,"Grooming receiver",278,0.0295336237118878,2023,8,9
"Sho",2023-08-01,"Other",940,0.0998618931265271,2023,8,9
"Sho",2023-08-01,"Resting",3290,0.349516625942845,2023,8,9
"Sho",2023-08-01,"Running",144,0.0152979921385318,2023,8,9
"Sho",2023-08-01,"Self-scratching",687,0.0729841708275789,2023,8,9
"Sho",2023-08-01,"Sleeping",772,0.0820142356315734,2023,8,9
"Sho",2023-08-01,"Walking",606,0.0643790502496547,2023,8,9
"Sho",2023-09-01,"Forage",6597,0.698464796188459,2023,8,7
"Sho",2023-09-01,"Other",427,0.0452091053467443,2023,8,7
"Sho",2023-09-01,"Resting",1413,0.149602964531498,2023,8,7
"Sho",2023-09-01,"Running",139,0.014716781365802,2023,8,7
"Sho",2023-09-01,"Self-scratching",361,0.0382212811011117,2023,8,7
"Sho",2023-09-01,"Sleeping",54,0.00571731074642668,2023,8,7
"Sho",2023-09-01,"Walking",454,0.0480677607199577,2023,8,7
"Tam",2022-06-01,"Forage",789,0.233570159857904,2022,3,8
"Tam",2022-06-01,"Grooming actor",145,0.0429248075784488,2022,3,8
"Tam",2022-06-01,"Grooming receiver",377,0.111604499703967,2022,3,8
"Tam",2022-06-01,"Other",766,0.226761397276495,2022,3,8
"Tam",2022-06-01,"Resting",1111,0.328892835997632,2022,3,8
"Tam",2022-06-01,"Self-scratching",59,0.017465956187093,2022,3,8
"Tam",2022-06-01,"Sleeping",17,0.00503256364712848,2022,3,8
"Tam",2022-06-01,"Walking",114,0.0337477797513321,2022,3,8
"Tam",2022-07-01,"Forage",30,0.0126796280642434,2022,2,8
"Tam",2022-07-01,"Grooming receiver",56,0.0236686390532544,2022,2,8
"Tam",2022-07-01,"Other",299,0.126373626373626,2022,2,8
"Tam",2022-07-01,"Resting",776,0.327979712595097,2022,2,8
"Tam",2022-07-01,"Running",14,0.00591715976331361,2022,2,8
"Tam",2022-07-01,"Self-scratching",41,0.0173288250211327,2022,2,8
"Tam",2022-07-01,"Sleeping",943,0.398562975486052,2022,2,8
"Tam",2022-07-01,"Walking",207,0.0874894336432798,2022,2,8
"Tam",2022-08-01,"Forage",1731,0.729149115417018,2022,2,6
"Tam",2022-08-01,"Other",18,0.0075821398483572,2022,2,6
"Tam",2022-08-01,"Resting",543,0.228727885425442,2022,2,6
"Tam",2022-08-01,"Running",17,0.0071609098567818,2022,2,6
"Tam",2022-08-01,"Self-scratching",16,0.0067396798652064,2022,2,6
"Tam",2022-08-01,"Walking",49,0.0206402695871946,2022,2,6
"Tam",2022-09-01,"Forage",717,0.152748189177674,2022,4,9
"Tam",2022-09-01,"Grooming actor",26,0.00553898593949723,2022,4,9
"Tam",2022-09-01,"Grooming receiver",341,0.0726459309757137,2022,4,9
"Tam",2022-09-01,"Other",598,0.127396676608436,2022,4,9
"Tam",2022-09-01,"Resting",2126,0.452918619514274,2022,4,9
"Tam",2022-09-01,"Running",36,0.00766936514699617,2022,4,9
"Tam",2022-09-01,"Self-scratching",111,0.0236472092032382,2022,4,9
"Tam",2022-09-01,"Sleeping",414,0.0881976991904559,2022,4,9
"Tam",2022-09-01,"Walking",325,0.0692373242437154,2022,4,9
"Tam",2022-10-01,"Forage",1395,0.552256532066508,2022,3,6
"Tam",2022-10-01,"Other",139,0.055027711797308,2022,3,6
"Tam",2022-10-01,"Resting",799,0.31631037212985,2022,3,6
"Tam",2022-10-01,"Self-scratching",48,0.0190023752969121,2022,3,6
"Tam",2022-10-01,"Sleeping",14,0.00554235946159937,2022,3,6
"Tam",2022-10-01,"Walking",131,0.0518606492478226,2022,3,6
