burst,correction_type,target,random_seed,model,actual_label,predicted_label,count
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Sleeping,Grooming actor,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Sleeping,Grooming receiver,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Sleeping,Resting,3
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Sleeping,Running,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Sleeping,Self-scratching,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Sleeping,Sleeping,3
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Sleeping,Walking,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Walking,Eating,10
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Walking,Grooming actor,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Walking,Grooming receiver,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Walking,Resting,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Walking,Running,1
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Walking,Self-scratching,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Walking,Sleeping,0
Burst_1,rotbasal,Behaviour,123,CategoryEmbeddingModel,Walking,Walking,20
Burst_1,rotbasal,Behaviour,123,GANDALF,Eating,Eating,62
Burst_1,rotbasal,Behaviour,123,GANDALF,Eating,Grooming actor,0
