"Ind_ID","year_month","Final_behaviour","prop_focal","prop_pred"
"Mieles",2022-09-01,"Self-scratching",0.0313293818797629,0.0122105576651031
"Mieles",2022-09-01,"Sleeping",0,0.00491400491400491
"Mieles",2022-09-01,"Walking",0,0.176382994564813
"Mieles",2023-06-01,"Eating",0.866161616161616,0.399536379271667
"Mieles",2023-06-01,"Grooming actor",0,0.0835265086368055
"Mieles",2023-06-01,"Grooming receiver",0,0.0324534509833246
"Mieles",2023-06-01,"Resting",0.0664983164983165,0.339490017198833
"Mieles",2023-06-01,"Running",0,0.00508487250429971
"Mieles",2023-06-01,"Self-scratching",0.0505050505050505,0.00635609063037464
"Mieles",2023-06-01,"Sleeping",0,0.020189934943543
"Mieles",2023-06-01,"Walking",0.0168350168350168,0.113362745831152
"Nakhu",2022-07-01,"Eating",0.55754662004662,0.348613595706619
"Nakhu",2022-07-01,"Grooming actor",0.00844988344988345,0.0187090041741205
"Nakhu",2022-07-01,"Grooming receiver",0.0308857808857809,0.0872838401908169
"Nakhu",2022-07-01,"Resting",0.23761655011655,0.354874776386404
"Nakhu",2022-07-01,"Running",0.000437062937062937,0.00372689326177698
"Nakhu",2022-07-01,"Self-scratching",0.020979020979021,0.00879546809779368
"Nakhu",2022-07-01,"Sleeping",0,0.0179636255217651
"Nakhu",2022-07-01,"Walking",0.0716783216783217,0.160032796660704
"Nakhu",2022-09-01,"Eating",0.402491694352159,0.378056052474657
"Nakhu",2022-09-01,"Grooming actor",0.0368770764119601,0.0210196779964222
"Nakhu",2022-09-01,"Grooming receiver",0.0375415282392027,0.0290697674418605
"Nakhu",2022-09-01,"Resting",0.264617940199336,0.378726893261777
"Nakhu",2022-09-01,"Running",0.0159468438538206,0.0043231961836613
"Nakhu",2022-09-01,"Self-scratching",0.0260797342192691,0.00760286225402505
"Nakhu",2022-09-01,"Sleeping",0,0.0111061419200954
"Nakhu",2022-09-01,"Walking",0.0749169435215947,0.170095408467501
"Nakhu",2023-06-01,"Eating",0.510734879155932,0.368845120859445
"Nakhu",2023-06-01,"Grooming actor",0.00233100233100233,0.0124589674723963
"Nakhu",2023-06-01,"Grooming receiver",0,0.0445389435989257
"Nakhu",2023-06-01,"Resting",0.298859035701141,0.403760071620412
"Nakhu",2023-06-01,"Running",0,0.00477469412115786
"Nakhu",2023-06-01,"Self-scratching",0.0875966139124034,0.00820650552074008
"Nakhu",2023-06-01,"Sleeping",0,0.0193971948672038
"Nakhu",2023-06-01,"Walking",0.0583977426082689,0.138018501939719
"Ndawanya",2022-07-01,"Eating",0.448424222867592,0.343340286054827
"Ndawanya",2022-07-01,"Grooming actor",0.0656125631924277,0.0360548271752086
"Ndawanya",2022-07-01,"Grooming receiver",0.037323867914381,0.0858164481525626
"Ndawanya",2022-07-01,"Resting",0.211035818005808,0.392952920143027
"Ndawanya",2022-07-01,"Running",0.00537807895019899,0.00566150178784267
"Ndawanya",2022-07-01,"Self-scratching",0.0223728084328278,0.00528903456495828
"Ndawanya",2022-07-01,"Sleeping",0.00613101000322685,0.0266686531585221
"Ndawanya",2022-07-01,"Walking",0.133591481122943,0.104216328963051
"Ndawanya",2022-09-01,"Eating",0.531268264172998,0.307406029028656
"Ndawanya",2022-09-01,"Grooming actor",0.0664815897136178,0.0298474134722739
"Ndawanya",2022-09-01,"Grooming receiver",0.0258620689655172,0.0587272050614068
"Ndawanya",2022-09-01,"Resting",0.178842781998831,0.432005954596204
"Ndawanya",2022-09-01,"Running",0.0159263588544711,0.00416821734276144
"Ndawanya",2022-09-01,"Self-scratching",0.0115429573348919,0.00588016375139561
"Ndawanya",2022-09-01,"Sleeping",0,0.0333457387420916
"Ndawanya",2022-09-01,"Walking",0.123465809468147,0.12861927800521
