"burst","correction_type","target","random_seed","model","actual_label","data","model_type","actual_count","recall","precision","actual_prop","beh_rarity"
"Burst_1","uncorrected","Behaviour",42,"XGB","Walking","features","ml",31,0.81,0.68,0.12,"uncommon"
"Burst_1","uncorrected","Behaviour",42,"SVC","Eating","features","ml",83,0.93,0.49,0.32,"common"
"Burst_1","uncorrected","Behaviour",42,"SVC","Grooming actor","features","ml",24,0,0,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",42,"SVC","Grooming receiver","features","ml",18,0.11,1,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",42,"SVC","Resting","features","ml",98,0.66,0.67,0.37,"common"
"Burst_1","uncorrected","Behaviour",42,"SVC","Running","features","ml",1,0,0,0,"rare"
"Burst_1","uncorrected","Behaviour",42,"SVC","Self-scratching","features","ml",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",42,"SVC","Sleeping","features","ml",6,0.83,0.71,0.02,"rare"
"Burst_1","uncorrected","Behaviour",42,"SVC","Walking","features","ml",31,0.03,1,0.12,"uncommon"
"Burst_1","uncorrected","Behaviour",100,"RF","Eating","features","ml",84,0.82,0.73,0.32,"common"
"Burst_1","uncorrected","Behaviour",100,"RF","Grooming actor","features","ml",24,0.29,0.5,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",100,"RF","Grooming receiver","features","ml",18,0.61,0.69,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",100,"RF","Resting","features","ml",98,0.79,0.78,0.37,"common"
"Burst_1","uncorrected","Behaviour",100,"RF","Running","features","ml",1,0,0,0,"rare"
"Burst_1","uncorrected","Behaviour",100,"RF","Self-scratching","features","ml",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",100,"RF","Sleeping","features","ml",6,0.5,0.6,0.02,"rare"
"Burst_1","uncorrected","Behaviour",100,"RF","Walking","features","ml",30,0.83,0.76,0.11,"uncommon"
"Burst_1","uncorrected","Behaviour",100,"XGB","Eating","features","ml",84,0.83,0.75,0.32,"common"
"Burst_1","uncorrected","Behaviour",100,"XGB","Grooming actor","features","ml",24,0.33,0.44,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",100,"XGB","Grooming receiver","features","ml",18,0.56,0.71,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",100,"XGB","Resting","features","ml",98,0.77,0.72,0.37,"common"
"Burst_1","uncorrected","Behaviour",100,"XGB","Running","features","ml",1,0,0,0,"rare"
"Burst_1","uncorrected","Behaviour",100,"XGB","Self-scratching","features","ml",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",100,"XGB","Sleeping","features","ml",6,0.67,0.8,0.02,"rare"
"Burst_1","uncorrected","Behaviour",100,"XGB","Walking","features","ml",30,0.77,0.82,0.11,"uncommon"
"Burst_1","uncorrected","Behaviour",100,"SVC","Eating","features","ml",84,0.96,0.5,0.32,"common"
"Burst_1","uncorrected","Behaviour",100,"SVC","Grooming actor","features","ml",24,0,0,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",100,"SVC","Grooming receiver","features","ml",18,0.17,1,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",100,"SVC","Resting","features","ml",98,0.68,0.74,0.37,"common"
"Burst_1","uncorrected","Behaviour",100,"SVC","Running","features","ml",1,0,0,0,"rare"
"Burst_1","uncorrected","Behaviour",100,"SVC","Self-scratching","features","ml",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",100,"SVC","Sleeping","features","ml",6,0.5,0.43,0.02,"rare"
"Burst_1","uncorrected","Behaviour",100,"SVC","Walking","features","ml",30,0,0,0.11,"uncommon"
"Burst_1","uncorrected","Behaviour",123,"RF","Eating","features","ml",83,0.84,0.76,0.32,"common"
"Burst_1","uncorrected","Behaviour",123,"RF","Grooming actor","features","ml",24,0.29,0.7,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",123,"RF","Grooming receiver","features","ml",18,0.5,0.69,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",123,"RF","Resting","features","ml",98,0.86,0.72,0.37,"common"
"Burst_1","uncorrected","Behaviour",123,"RF","Running","features","ml",1,1,0.5,0,"rare"
"Burst_1","uncorrected","Behaviour",123,"RF","Self-scratching","features","ml",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",123,"RF","Sleeping","features","ml",6,0.33,0.67,0.02,"rare"
"Burst_1","uncorrected","Behaviour",123,"RF","Walking","features","ml",31,0.74,0.88,0.12,"uncommon"
"Burst_1","uncorrected","Behaviour",123,"XGB","Eating","features","ml",83,0.81,0.79,0.32,"common"
"Burst_1","uncorrected","Behaviour",123,"XGB","Grooming actor","features","ml",24,0.33,0.57,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",123,"XGB","Grooming receiver","features","ml",18,0.44,0.8,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",123,"XGB","Resting","features","ml",98,0.87,0.7,0.37,"common"
"Burst_1","uncorrected","Behaviour",123,"XGB","Running","features","ml",1,1,0.5,0,"rare"
"Burst_1","uncorrected","Behaviour",123,"XGB","Self-scratching","features","ml",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",123,"XGB","Sleeping","features","ml",6,0.33,0.5,0.02,"rare"
"Burst_1","uncorrected","Behaviour",123,"XGB","Walking","features","ml",31,0.74,0.85,0.12,"uncommon"
"Burst_1","uncorrected","Behaviour",123,"SVC","Eating","features","ml",83,0.87,0.49,0.32,"common"
"Burst_1","uncorrected","Behaviour",123,"SVC","Grooming actor","features","ml",24,0,0,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",123,"SVC","Grooming receiver","features","ml",18,0.06,0.33,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",123,"SVC","Resting","features","ml",98,0.67,0.63,0.37,"common"
"Burst_1","uncorrected","Behaviour",123,"SVC","Running","features","ml",1,0,0,0,"rare"
"Burst_1","uncorrected","Behaviour",123,"SVC","Self-scratching","features","ml",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",123,"SVC","Sleeping","features","ml",6,0.67,1,0.02,"rare"
"Burst_1","uncorrected","Behaviour",123,"SVC","Walking","features","ml",31,0.03,0.25,0.12,"uncommon"
"Burst_1","uncorrected","Behaviour",1234,"RF","Eating","features","ml",83,0.83,0.68,0.32,"common"
"Burst_1","uncorrected","Behaviour",1234,"RF","Grooming actor","features","ml",24,0.25,0.67,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",1234,"RF","Grooming receiver","features","ml",18,0.5,0.75,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",1234,"RF","Resting","features","ml",98,0.84,0.73,0.37,"common"
"Burst_1","uncorrected","Behaviour",1234,"RF","Running","features","ml",1,0,0,0,"rare"
"Burst_1","uncorrected","Behaviour",1234,"RF","Self-scratching","features","ml",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",1234,"RF","Sleeping","features","ml",6,0.67,0.67,0.02,"rare"
"Burst_1","uncorrected","Behaviour",1234,"RF","Walking","features","ml",31,0.52,0.76,0.12,"uncommon"
"Burst_1","uncorrected","Behaviour",1234,"XGB","Eating","features","ml",83,0.8,0.66,0.32,"common"
"Burst_1","uncorrected","Behaviour",1234,"XGB","Grooming actor","features","ml",24,0.21,0.45,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",1234,"XGB","Grooming receiver","features","ml",18,0.5,0.75,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",1234,"XGB","Resting","features","ml",98,0.81,0.68,0.37,"common"
"Burst_1","uncorrected","Behaviour",1234,"XGB","Running","features","ml",1,0,0,0,"rare"
"Burst_1","uncorrected","Behaviour",1234,"XGB","Self-scratching","features","ml",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",1234,"XGB","Sleeping","features","ml",6,0.67,0.67,0.02,"rare"
"Burst_1","uncorrected","Behaviour",1234,"XGB","Walking","features","ml",31,0.45,0.78,0.12,"uncommon"
"Burst_1","uncorrected","Behaviour",1234,"SVC","Eating","features","ml",83,0.93,0.5,0.32,"common"
"Burst_1","uncorrected","Behaviour",1234,"SVC","Grooming actor","features","ml",24,0,0,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",1234,"SVC","Grooming receiver","features","ml",18,0.06,0.5,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",1234,"SVC","Resting","features","ml",98,0.69,0.72,0.37,"common"
"Burst_1","uncorrected","Behaviour",1234,"SVC","Running","features","ml",1,0,0,0,"rare"
"Burst_1","uncorrected","Behaviour",1234,"SVC","Self-scratching","features","ml",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",1234,"SVC","Sleeping","features","ml",6,0.67,0.5,0.02,"rare"
"Burst_1","uncorrected","Behaviour",1234,"SVC","Walking","features","ml",31,0.1,0.6,0.12,"uncommon"
"Burst_1","uncorrected","Behaviour",123456,"RF","Eating","features","ml",83,0.84,0.76,0.32,"common"
"Burst_1","uncorrected","Behaviour",123456,"RF","Grooming actor","features","ml",24,0.29,1,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",123456,"RF","Grooming receiver","features","ml",18,0.44,1,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",123456,"RF","Resting","features","ml",98,0.9,0.76,0.37,"common"
"Burst_1","uncorrected","Behaviour",123456,"RF","Running","features","ml",1,1,1,0,"rare"
"Burst_1","uncorrected","Behaviour",123456,"RF","Self-scratching","features","ml",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",123456,"RF","Sleeping","features","ml",7,0.71,0.62,0.03,"rare"
"Burst_1","uncorrected","Behaviour",123456,"RF","Walking","features","ml",30,0.87,0.84,0.11,"uncommon"
"Burst_1","uncorrected","Behaviour",123456,"XGB","Eating","features","ml",83,0.8,0.77,0.32,"common"
"Burst_1","uncorrected","Behaviour",123456,"XGB","Grooming actor","features","ml",24,0.42,0.62,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",123456,"XGB","Grooming receiver","features","ml",18,0.5,0.9,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",123456,"XGB","Resting","features","ml",98,0.88,0.77,0.37,"common"
"Burst_1","uncorrected","Behaviour",123456,"XGB","Running","features","ml",1,0,0,0,"rare"
"Burst_1","uncorrected","Behaviour",123456,"XGB","Self-scratching","features","ml",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",123456,"XGB","Sleeping","features","ml",7,0.71,0.62,0.03,"rare"
"Burst_1","uncorrected","Behaviour",123456,"XGB","Walking","features","ml",30,0.83,0.81,0.11,"uncommon"
"Burst_1","uncorrected","Behaviour",123456,"SVC","Eating","features","ml",83,0.92,0.48,0.32,"common"
"Burst_1","uncorrected","Behaviour",123456,"SVC","Grooming actor","features","ml",24,0,0,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",123456,"SVC","Grooming receiver","features","ml",18,0.06,1,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",123456,"SVC","Resting","features","ml",98,0.64,0.69,0.37,"common"
"Burst_1","uncorrected","Behaviour",123456,"SVC","Running","features","ml",1,0,0,0,"rare"
"Burst_1","uncorrected","Behaviour",123456,"SVC","Self-scratching","features","ml",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",123456,"SVC","Sleeping","features","ml",7,0.71,0.56,0.03,"rare"
"Burst_1","uncorrected","Behaviour",123456,"SVC","Walking","features","ml",30,0.07,0.67,0.11,"uncommon"
"Burst_2","rotbasal","Behaviour",42,"RF","Eating","features","ml",165,0.81,0.61,0.31,"common"
"Burst_2","rotbasal","Behaviour",42,"RF","Grooming actor","features","ml",49,0.31,0.79,0.09,"uncommon"
"Burst_2","rotbasal","Behaviour",42,"RF","Grooming receiver","features","ml",36,0.28,0.83,0.07,"uncommon"
"Burst_2","rotbasal","Behaviour",42,"RF","Resting","features","ml",196,0.81,0.75,0.36,"common"
"Burst_2","rotbasal","Behaviour",42,"RF","Running","features","ml",2,1,0.67,0,"rare"
"Burst_2","rotbasal","Behaviour",42,"RF","Self-scratching","features","ml",14,0,0,0.03,"rare"
"Burst_2","rotbasal","Behaviour",42,"RF","Sleeping","features","ml",13,0.92,0.8,0.02,"rare"
"Burst_2","rotbasal","Behaviour",42,"RF","Walking","features","ml",62,0.68,0.72,0.12,"uncommon"
"Burst_2","rotbasal","Behaviour",42,"XGB","Eating","features","ml",165,0.8,0.64,0.31,"common"
"Burst_2","rotbasal","Behaviour",42,"XGB","Grooming actor","features","ml",49,0.49,0.71,0.09,"uncommon"
"Burst_2","rotbasal","Behaviour",42,"XGB","Grooming receiver","features","ml",36,0.36,0.72,0.07,"uncommon"
"Burst_2","rotbasal","Behaviour",42,"XGB","Resting","features","ml",196,0.78,0.75,0.36,"common"
"Burst_2","rotbasal","Behaviour",42,"XGB","Running","features","ml",2,1,1,0,"rare"
"Burst_2","rotbasal","Behaviour",42,"XGB","Self-scratching","features","ml",14,0.07,1,0.03,"rare"
"Burst_2","rotbasal","Behaviour",42,"XGB","Sleeping","features","ml",13,0.92,0.86,0.02,"rare"
"Burst_2","rotbasal","Behaviour",42,"XGB","Walking","features","ml",62,0.71,0.76,0.12,"uncommon"
"Burst_2","rotbasal","Behaviour",42,"SVC","Eating","features","ml",165,0,0,0.31,"common"
"Burst_2","rotbasal","Behaviour",42,"SVC","Grooming actor","features","ml",49,0,0,0.09,"uncommon"
"Burst_2","rotbasal","Behaviour",42,"SVC","Grooming receiver","features","ml",36,0,0,0.07,"uncommon"
"Burst_2","rotbasal","Behaviour",42,"SVC","Resting","features","ml",196,0.99,0.36,0.36,"common"
"Burst_2","rotbasal","Behaviour",42,"SVC","Running","features","ml",2,0,0,0,"rare"
"Burst_2","rotbasal","Behaviour",42,"SVC","Self-scratching","features","ml",14,0,0,0.03,"rare"
"Burst_2","rotbasal","Behaviour",42,"SVC","Sleeping","features","ml",13,0,0,0.02,"rare"
"Burst_2","rotbasal","Behaviour",42,"SVC","Walking","features","ml",62,0,0,0.12,"uncommon"
"Burst_2","rotbasal","Behaviour",100,"RF","Eating","features","ml",165,0.79,0.63,0.31,"common"
"Burst_2","rotbasal","Behaviour",100,"RF","Grooming actor","features","ml",49,0.14,0.54,0.09,"uncommon"
"Burst_2","rotbasal","Behaviour",100,"RF","Grooming receiver","features","ml",36,0.31,0.69,0.07,"uncommon"
"Burst_2","rotbasal","Behaviour",100,"RF","Resting","features","ml",196,0.81,0.71,0.36,"common"
"Burst_2","rotbasal","Behaviour",100,"RF","Running","features","ml",2,0.5,0.5,0,"rare"
"Burst_2","rotbasal","Behaviour",100,"RF","Self-scratching","features","ml",14,0,0,0.03,"rare"
"Burst_2","rotbasal","Behaviour",100,"RF","Sleeping","features","ml",13,0.69,0.75,0.02,"rare"
"Burst_2","rotbasal","Behaviour",100,"RF","Walking","features","ml",62,0.77,0.76,0.12,"uncommon"
"Burst_2","rotbasal","Behaviour",100,"XGB","Eating","features","ml",165,0.81,0.68,0.31,"common"
"Burst_2","rotbasal","Behaviour",100,"XGB","Grooming actor","features","ml",49,0.35,0.55,0.09,"uncommon"
"Burst_2","rotbasal","Behaviour",100,"XGB","Grooming receiver","features","ml",36,0.39,0.78,0.07,"uncommon"
"Burst_2","rotbasal","Behaviour",100,"XGB","Resting","features","ml",196,0.83,0.74,0.36,"common"
"Burst_2","rotbasal","Behaviour",100,"XGB","Running","features","ml",2,0.5,1,0,"rare"
"Burst_2","rotbasal","Behaviour",100,"XGB","Self-scratching","features","ml",14,0.14,0.67,0.03,"rare"
"Burst_2","rotbasal","Behaviour",100,"XGB","Sleeping","features","ml",13,0.62,0.73,0.02,"rare"
"Burst_2","rotbasal","Behaviour",100,"XGB","Walking","features","ml",62,0.76,0.81,0.12,"uncommon"
"Burst_2","rotbasal","Behaviour",100,"SVC","Eating","features","ml",165,0,0,0.31,"common"
"Burst_2","rotbasal","Behaviour",100,"SVC","Grooming actor","features","ml",49,0,0,0.09,"uncommon"
"Burst_2","rotbasal","Behaviour",100,"SVC","Grooming receiver","features","ml",36,0,0,0.07,"uncommon"
"Burst_2","rotbasal","Behaviour",100,"SVC","Resting","features","ml",196,1,0.36,0.36,"common"
"Burst_2","rotbasal","Behaviour",100,"SVC","Running","features","ml",2,0,0,0,"rare"
"Burst_2","rotbasal","Behaviour",100,"SVC","Self-scratching","features","ml",14,0,0,0.03,"rare"
"Burst_2","rotbasal","Behaviour",100,"SVC","Sleeping","features","ml",13,0,0,0.02,"rare"
"Burst_2","rotbasal","Behaviour",100,"SVC","Walking","features","ml",62,0,0,0.12,"uncommon"
"Burst_2","rotbasal","Behaviour",123,"RF","Eating","features","ml",165,0.85,0.65,0.31,"common"
"Burst_2","rotbasal","Behaviour",123,"RF","Grooming actor","features","ml",49,0.27,0.81,0.09,"uncommon"
"Burst_2","rotbasal","Behaviour",123,"RF","Grooming receiver","features","ml",36,0.44,0.76,0.07,"uncommon"
"Burst_2","rotbasal","Behaviour",123,"RF","Resting","features","ml",196,0.83,0.75,0.36,"common"
"Burst_2","rotbasal","Behaviour",123,"RF","Running","features","ml",2,0.5,1,0,"rare"
"Burst_2","rotbasal","Behaviour",123,"RF","Self-scratching","features","ml",14,0,0,0.03,"rare"
"Burst_2","rotbasal","Behaviour",123,"RF","Sleeping","features","ml",13,0.77,0.91,0.02,"rare"
"Burst_2","rotbasal","Behaviour",123,"RF","Walking","features","ml",62,0.71,0.77,0.12,"uncommon"
"Burst_2","rotbasal","Behaviour",123,"XGB","Eating","features","ml",165,0.78,0.67,0.31,"common"
"Burst_2","rotbasal","Behaviour",123,"XGB","Grooming actor","features","ml",49,0.37,0.6,0.09,"uncommon"
"Burst_2","rotbasal","Behaviour",123,"XGB","Grooming receiver","features","ml",36,0.56,0.83,0.07,"uncommon"
"Burst_2","rotbasal","Behaviour",123,"XGB","Resting","features","ml",196,0.87,0.77,0.36,"common"
"Burst_2","rotbasal","Behaviour",123,"XGB","Running","features","ml",2,1,1,0,"rare"
"Burst_2","rotbasal","Behaviour",123,"XGB","Self-scratching","features","ml",14,0.21,0.43,0.03,"rare"
"Burst_2","rotbasal","Behaviour",123,"XGB","Sleeping","features","ml",13,0.69,0.9,0.02,"rare"
"Burst_2","rotbasal","Behaviour",123,"XGB","Walking","features","ml",62,0.66,0.77,0.12,"uncommon"
"Burst_2","rotbasal","Behaviour",123,"SVC","Eating","features","ml",165,0,0,0.31,"common"
"Burst_2","rotbasal","Behaviour",123,"SVC","Grooming actor","features","ml",49,0,0,0.09,"uncommon"
"Burst_2","rotbasal","Behaviour",123,"SVC","Grooming receiver","features","ml",36,0,0,0.07,"uncommon"
"Burst_2","rotbasal","Behaviour",123,"SVC","Resting","features","ml",196,1,0.36,0.36,"common"
"Burst_2","rotbasal","Behaviour",123,"SVC","Running","features","ml",2,0,0,0,"rare"
"Burst_2","rotbasal","Behaviour",123,"SVC","Self-scratching","features","ml",14,0,0,0.03,"rare"
"Burst_2","rotbasal","Behaviour",123,"SVC","Sleeping","features","ml",13,0,0,0.02,"rare"
"Burst_2","rotbasal","Behaviour",123,"SVC","Walking","features","ml",62,0,0,0.12,"uncommon"
"Burst_2","rotbasal","Behaviour",1234,"RF","Eating","features","ml",165,0.78,0.64,0.31,"common"
"Burst_2","rotbasal","Behaviour",1234,"RF","Grooming actor","features","ml",49,0.29,0.61,0.09,"uncommon"
"Burst_2","rotbasal","Behaviour",1234,"RF","Grooming receiver","features","ml",36,0.42,0.71,0.07,"uncommon"
"Burst_2","rotbasal","Behaviour",1234,"RF","Resting","features","ml",196,0.83,0.73,0.36,"common"
"Burst_2","rotbasal","Behaviour",1234,"RF","Running","features","ml",2,1,0.67,0,"rare"
"Burst_2","rotbasal","Behaviour",1234,"RF","Self-scratching","features","ml",14,0,0,0.03,"rare"
"Burst_2","rotbasal","Behaviour",1234,"RF","Sleeping","features","ml",13,0.54,0.7,0.02,"rare"
"Burst_2","rotbasal","Behaviour",1234,"RF","Walking","features","ml",62,0.74,0.81,0.12,"uncommon"
"Burst_2","rotbasal","Behaviour",1234,"XGB","Eating","features","ml",165,0.78,0.67,0.31,"common"
"Burst_2","rotbasal","Behaviour",1234,"XGB","Grooming actor","features","ml",49,0.41,0.56,0.09,"uncommon"
"Burst_2","rotbasal","Behaviour",1234,"XGB","Grooming receiver","features","ml",36,0.5,0.6,0.07,"uncommon"
"Burst_2","rotbasal","Behaviour",1234,"XGB","Resting","features","ml",196,0.79,0.75,0.36,"common"
"Burst_2","rotbasal","Behaviour",1234,"XGB","Running","features","ml",2,1,0.67,0,"rare"
"Burst_2","rotbasal","Behaviour",1234,"XGB","Self-scratching","features","ml",14,0.07,1,0.03,"rare"
"Burst_2","rotbasal","Behaviour",1234,"XGB","Sleeping","features","ml",13,0.54,0.78,0.02,"rare"
"Burst_2","rotbasal","Behaviour",1234,"XGB","Walking","features","ml",62,0.77,0.79,0.12,"uncommon"
"Burst_2","rotbasal","Behaviour",1234,"SVC","Eating","features","ml",165,0.01,0.4,0.31,"common"
"Burst_2","rotbasal","Behaviour",1234,"SVC","Grooming actor","features","ml",49,0,0,0.09,"uncommon"
"Burst_2","rotbasal","Behaviour",1234,"SVC","Grooming receiver","features","ml",36,0,0,0.07,"uncommon"
"Burst_2","rotbasal","Behaviour",1234,"SVC","Resting","features","ml",196,0.99,0.37,0.36,"common"
"Burst_2","rotbasal","Behaviour",1234,"SVC","Running","features","ml",2,0,0,0,"rare"
"Burst_2","rotbasal","Behaviour",1234,"SVC","Self-scratching","features","ml",14,0,0,0.03,"rare"
"Burst_2","rotbasal","Behaviour",1234,"SVC","Sleeping","features","ml",13,0.23,1,0.02,"rare"
"Burst_2","rotbasal","Behaviour",1234,"SVC","Walking","features","ml",62,0.03,0.5,0.12,"uncommon"
"Burst_2","rotbasal","Behaviour",123456,"RF","Eating","features","ml",165,0.82,0.63,0.31,"common"
"Burst_2","rotbasal","Behaviour",123456,"RF","Grooming actor","features","ml",49,0.24,0.57,0.09,"uncommon"
"Burst_2","rotbasal","Behaviour",123456,"RF","Grooming receiver","features","ml",36,0.28,0.67,0.07,"uncommon"
"Burst_2","rotbasal","Behaviour",123456,"RF","Resting","features","ml",196,0.8,0.72,0.36,"common"
"Burst_2","rotbasal","Behaviour",123456,"RF","Running","features","ml",2,0.5,1,0,"rare"
"Burst_2","rotbasal","Behaviour",123456,"RF","Self-scratching","features","ml",14,0,0,0.03,"rare"
"Burst_2","rotbasal","Behaviour",123456,"RF","Sleeping","features","ml",13,0.69,0.69,0.02,"rare"
